trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2020-02-05 03:17:00,8251371202609081,fraud_Cruickshank-Mills,personal_care,2.31,Michael,Davis,F,1926 Wilson St,Los Angeles,CA,55911,44.6803,-91.1925,3979576,Teacher,1991-02-05,d0eed2241d,1580852820,44.8455,-91.3921,0
2020-11-06 12:54:41,4329888933141318,fraud_Ledner-Goodwin,home,10.4,David,Rodriguez,M,7945 Smith St,San Antonio,TX,59368,27.4572,-79.514,1547253,Developer,1965-11-07,a295cae60b,1604647481,27.4448,-79.3198,0
2020-11-29 00:36:30,5492253191577232,fraud_Bernhard Inc,misc_net,6.14,Elizabeth,Smith,F,6254 Johnson St,San Antonio,TX,22289,32.3731,-118.3309,1547253,Accountant,1975-11-30,53949245e7,1606590390,32.4266,-118.4458,0
2019-10-05 03:31:29,4033700808669128,"fraud_Stanton, Kihn and Kuhlman",health_fitness,9.96,Robert,Brown,F,8746 Garcia St,Dallas,TX,49664,26.0028,-101.7314,1343573,Salesperson,1979-10-05,43f7f639fe,1570226489,26.0806,-101.9015,0
2019-05-05 04:05:38,1755392580514705,"fraud_Stanton, Kihn and Kuhlman",food_dining,23.87,Elizabeth,Wilson,M,9814 Miller St,New York,NY,67931,46.1786,-92.5832,8336817,Engineer,1972-05-05,89f0130974,1557009338,46.3135,-92.5602,0
2019-10-28 23:43:22,3641128841342029,fraud_Cruickshank-Mills,shopping_net,111.05,Barbara,Williams,M,253 Brown St,Phoenix,AZ,40761,30.9666,-107.5815,1680992,Doctor,1993-10-28,85a6f0c961,1572286402,31.0753,-107.6661,0
2020-04-11 16:46:08,7075059242013409,"fraud_Stanton, Kihn and Kuhlman",home,3.05,David,Rodriguez,F,2295 Garcia St,Chicago,IL,36999,29.1967,-93.8715,2693012,Manager,2001-04-12,a219fa24f5,1586603768,29.3232,-93.7505,0
2020-01-02 00:59:07,2638362692684054,"fraud_Haley, Jewess and Bechtelar",food_dining,12.96,Patricia,Rodriguez,F,3042 Johnson St,Dallas,TX,90542,39.9539,-71.7133,1343573,Developer,1996-01-02,3997f08648,1577906947,39.9986,-71.7611,0
2020-10-29 19:57:14,8860512063449001,fraud_Kuhn-Goldner,gas_transport,2.24,Patricia,Garcia,F,2798 Jones St,Austin,TX,25120,47.5756,-104.9341,978908,Engineer,1970-10-30,75aa7c4b69,1603981634,47.619,-104.8404,0
2020-09-20 06:52:30,4687130930168568,fraud_Emard-Ullrich,shopping_net,11.72,Mary,Jones,F,354 Williams St,San Diego,CA,34799,43.9991,-72.454,1423851,Nurse,1962-09-21,e5156a655f,1600564950,43.8728,-72.5957,0
2020-07-27 09:16:30,8242827096097182,fraud_Kozey-McGlynn,kids_pets,33.24,Jennifer,Johnson,F,9930 Johnson St,Los Angeles,CA,15608,39.6695,-95.1188,3979576,Artist,1940-07-27,466db6c5b1,1595821590,39.5826,-94.9227,0
2019-06-23 21:23:04,9480249618203236,fraud_Nader-Gaylord,shopping_net,9.23,Elizabeth,Wilson,F,6821 Miller St,Austin,TX,77527,43.4449,-85.7118,978908,Artist,1950-06-23,253edbb727,1561305184,43.4056,-85.8223,0
2019-11-30 18:43:02,8061915240012111,fraud_Kling-Simonis,misc_net,37.86,Mary,Johnson,M,3551 Brown St,Austin,TX,44449,32.3844,-82.2674,978908,Nurse,1950-11-30,d960b07116,1575119582,32.3228,-82.3294,0
2020-05-08 06:51:44,1655655165080245,fraud_Nader-Gaylord,grocery_pos,16.9,David,Davis,M,1332 Davis St,Los Angeles,CA,80358,47.9892,-74.8393,3979576,Salesperson,1953-05-09,c2be64f0e0,1588900904,47.9146,-75.002,0
2019-11-17 00:25:47,7996998276919938,fraud_Cruickshank-Mills,health_fitness,105.3,Michael,Jones,M,747 Wilson St,San Antonio,TX,30051,41.1335,-94.1005,1547253,Developer,1955-11-17,2a7fa7ada8,1573930547,41.3249,-94.2161,0
2019-11-30 19:34:14,8434119084512458,fraud_Emard-Ullrich,entertainment,49.46,Barbara,Wilson,M,427 Rodriguez St,Houston,TX,44144,44.8435,-114.6006,2320268,Developer,1974-11-30,c8823513ac,1575122654,45.0611,-111.1142,0
2020-05-31 14:47:18,8484990347355177,"fraud_Stanton, Kihn and Kuhlman",health_fitness,118.3,David,Garcia,M,4285 Smith St,Dallas,TX,72682,44.5924,-95.2197,1343573,Manager,1992-05-31,2d33cba4a4,1590916638,44.6494,-95.3728,0
2020-12-09 10:36:40,6391200818352802,fraud_Emard-Ullrich,kids_pets,24.17,Elizabeth,Jones,F,2094 Johnson St,New York,NY,56634,45.3144,-115.5902,8336817,Artist,1965-12-10,38ff4173e6,1607490400,45.4259,-115.4133,0
2019-02-24 21:09:54,7553325504475156,"fraud_Heller, Moore and Reinger",kids_pets,931.85,Michael,Wilson,M,4978 Garcia St,Phoenix,AZ,19673,26.4818,-93.4156,1680992,Developer,1968-02-25,d6883bc8f1,1551022794,26.4078,-93.441,0
2020-05-30 10:06:29,8912056921585035,fraud_Kunde-Reinger,gas_transport,74.02,Michael,Johnson,M,446 Smith St,Chicago,IL,18035,25.553,-103.3563,2693012,Artist,1979-05-31,5b49de320c,1590813389,25.6157,-103.4701,0
2020-04-03 22:51:06,3465611452663445,"fraud_Rempel, Gohan and Kertzmann",travel,10.0,David,Miller,M,5033 Smith St,Houston,TX,11426,35.1546,-104.3403,2320268,Engineer,2000-04-03,17f6b61baf,1585934466,35.1024,-104.351,0
2020-01-12 11:51:31,3153023915360178,fraud_Bauch-Goldner,personal_care,18.26,John,Williams,M,2738 Garcia St,San Diego,CA,55582,37.4566,-96.0139,1423851,Developer,1951-01-12,7d2618b3a2,1578810091,37.5112,-96.1645,0
2019-06-06 21:14:55,5745802101205032,fraud_Adams-Frazier,entertainment,6.13,Mary,Johnson,M,1829 Johnson St,Dallas,TX,50833,31.2221,-118.7247,1343573,Artist,1959-06-06,c65641b1bb,1559835895,31.3707,-118.8251,0
2020-12-09 20:13:39,5476493103073385,fraud_Reinger Group,home,89.81,Robert,Smith,M,4017 Wilson St,San Antonio,TX,93758,34.5251,-88.6679,1547253,Engineer,1964-12-09,e79a2e754d,1607525019,34.55,-88.6161,0
2020-03-12 04:52:01,6716726400119516,fraud_Kunde-Reinger,grocery_net,62.97,Elizabeth,Brown,M,3092 Miller St,Austin,TX,24813,31.9835,-73.4018,978908,Writer,1997-03-13,72e039a2b4,1583968921,32.0784,-73.2266,0
2020-07-10 16:59:57,1802228726318214,fraud_Adams-Frazier,entertainment,64.95,William,Garcia,F,9507 Jones St,San Diego,CA,30450,47.2482,-117.0871,1423851,Doctor,1966-07-11,b173adf418,1594380597,47.3245,-117.132,0
2020-10-04 12:56:26,4850024923831826,fraud_Kunde-Reinger,shopping_net,57.33,David,Rodriguez,M,2878 Jones St,Jacksonville,FL,46158,34.7247,-95.0541,911507,Salesperson,1974-10-05,2d76129aa3,1601796386,34.9091,-94.9118,0
2019-04-09 04:56:30,9803780616597080,"fraud_Stanton, Kihn and Kuhlman",misc_net,1.12,Barbara,Williams,F,3126 Williams St,Austin,TX,84075,36.5692,-101.8895,978908,Manager,1935-04-09,b97a4da419,1554765990,36.5111,-102.0353,0
2020-09-06 12:42:04,6416736790699688,fraud_Kuhn-Goldner,grocery_net,54.17,David,Wilson,M,7875 Davis St,San Antonio,TX,13821,39.2196,-74.2455,1547253,Nurse,1950-09-07,1d4034556d,1599376324,39.0552,-74.4054,0
2020-01-12 09:20:08,9704392504718742,"fraud_Haley, Jewess and Bechtelar",entertainment,12.28,Patricia,Wilson,F,6016 Johnson St,Jacksonville,FL,39238,30.588,-91.9752,911507,Writer,1994-01-12,c974197221,1578801008,30.4007,-92.1134,0
2019-12-14 04:06:28,6294273324191355,"fraud_Stanton, Kihn and Kuhlman",home,7.43,Mary,Garcia,M,9049 Miller St,San Diego,CA,82435,32.9347,-75.1104,1423851,Teacher,1936-12-14,9a13875f59,1576276588,32.8665,-75.2533,0
2020-04-21 21:20:27,5433832524662171,fraud_Nader-Gaylord,grocery_pos,34.14,Patricia,Davis,F,7439 Miller St,San Jose,CA,12179,31.704,-114.79,1021795,Accountant,1959-04-22,da49cd2d80,1587484227,31.897,-114.9663,0
2019-09-21 07:58:24,6425366530917521,"fraud_Haley, Jewess and Bechtelar",gas_transport,83.98,Robert,Williams,F,9558 Johnson St,San Jose,CA,34317,39.5639,-77.5488,1021795,Accountant,1968-09-21,462c170daf,1569032904,39.6314,-77.391,0
2019-09-21 20:23:41,5911857302214748,fraud_Cruickshank-Mills,travel,10.4,John,Davis,F,2746 Smith St,Los Angeles,CA,16729,26.1531,-73.4422,3979576,Engineer,1948-09-21,9347b23b06,1569077621,26.1824,-73.349,0
2020-09-26 11:57:13,9644761121042999,fraud_Kling-Simonis,shopping_net,36.04,Patricia,Jones,F,1252 Smith St,Philadelphia,PA,94022,33.1152,-100.5088,1584064,Salesperson,1977-09-27,4e8f21df4c,1601101633,33.0417,-100.4539,0
2020-06-06 17:59:08,6600106808928308,fraud_Kling-Simonis,health_fitness,21.32,Mary,Jones,M,9847 Davis St,San Diego,CA,51189,45.464,-93.5301,1423851,Teacher,1997-06-07,3b752a6e48,1591446548,45.5281,-93.6145,0
2020-04-27 22:00:30,1754755865725772,fraud_Adams-Frazier,shopping_net,5.93,Barbara,Garcia,M,8382 Johnson St,San Diego,CA,37887,37.295,-112.4902,1423851,Writer,1961-04-28,e5ddef079f,1588005030,37.3395,-112.5679,0
2020-01-31 09:42:08,3338063253149451,fraud_Ledner-Goodwin,misc_pos,38.23,Mary,Johnson,M,2145 Johnson St,Los Angeles,CA,36101,31.8433,-112.9837,3979576,Writer,1984-01-31,69694bb793,1580443928,31.9635,-112.8834,0
2020-02-05 22:37:54,7627680103082948,"fraud_Haley, Jewess and Bechtelar",travel,21.55,Barbara,Miller,F,5984 Brown St,Austin,TX,16473,34.8451,-82.9039,978908,Teacher,2002-02-05,a4249326c2,1580922474,35.0355,-82.7496,0
2019-12-06 07:29:16,4027444054116310,fraud_Glover-Hansen,health_fitness,44.59,Barbara,Brown,F,9376 Davis St,San Jose,CA,16332,43.4505,-99.4187,1021795,Salesperson,1940-12-06,c7003986fa,1575597556,43.4102,-99.3768,0
2020-07-08 17:29:51,3191367338327083,fraud_Emard-Ullrich,entertainment,83.11,John,Brown,F,8583 Rodriguez St,Chicago,IL,32830,39.8708,-73.5242,2693012,Engineer,1950-07-09,b2a298a4e4,1594209591,39.6722,-73.7185,0
2019-05-08 04:20:44,7467519325161061,"fraud_Haley, Jewess and Bechtelar",grocery_pos,37.62,Michael,Miller,F,5576 Garcia St,San Jose,CA,34464,44.8333,-118.842,1021795,Teacher,1946-05-08,b5ed832835,1557269444,44.952,-118.7037,0
2020-06-17 21:13:56,6087792520931618,"fraud_Heller, Moore and Reinger",shopping_pos,15.23,Robert,Jones,M,8296 Jones St,New York,NY,88335,39.3019,-83.237,8336817,Manager,1949-06-18,60bec8b1c0,1592408636,39.395,-83.2968,0
2019-06-11 12:19:49,4553727302344097,fraud_Cruickshank-Mills,entertainment,94.72,Patricia,Jones,M,1054 Smith St,San Diego,CA,30844,28.0207,-111.7255,1423851,Nurse,1953-06-11,758f594d66,1560235789,28.1874,-111.842,0
2020-04-22 18:35:59,2647876227143725,"fraud_Stanton, Kihn and Kuhlman",travel,9.92,David,Garcia,M,5581 Williams St,San Jose,CA,22189,41.3099,-86.1326,1021795,Developer,1951-04-23,5efc494842,1587560759,41.4334,-86.1744,0
2019-12-01 18:24:20,6563879721940607,fraud_Adams-Frazier,entertainment,193.04,Robert,Smith,F,4590 Williams St,Houston,TX,20007,36.9511,-110.2414,2320268,Nurse,1952-12-01,47ab2cb2c4,1575204860,36.9628,-110.0888,0
2020-07-03 04:26:43,1785916263000161,"fraud_Rempel, Gohan and Kertzmann",grocery_net,22.66,Michael,Williams,M,1691 Garcia St,Houston,TX,93717,37.3705,-99.9624,2320268,Salesperson,1988-07-03,4735f12824,1593730603,37.2359,-99.7643,0
2019-08-20 07:03:58,5988785568964097,fraud_Bernhard Inc,shopping_net,12.37,Robert,Davis,M,2336 Davis St,New York,NY,19337,46.7708,-95.8446,8336817,Engineer,1961-08-20,c6680eefab,1566264838,46.7882,-95.6922,0
2019-12-05 10:12:39,7460391440494654,fraud_Kozey-McGlynn,grocery_pos,5.3,Patricia,Johnson,M,1505 Brown St,Los Angeles,CA,71171,44.9492,-112.8027,3979576,Developer,1958-12-05,9cf902e147,1575520959,44.8662,-112.9229,0
2020-03-14 14:48:28,6066468944899178,fraud_Kuhn-Goldner,personal_care,9.11,Barbara,Brown,M,4929 Johnson St,San Antonio,TX,28617,37.1883,-108.2856,1547253,Nurse,1959-03-15,c1dc51fe4d,1584177508,37.2846,-108.3301,0
2019-02-13 18:23:43,4134152269355859,"fraud_Haley, Jewess and Bechtelar",health_fitness,4.5,William,Jones,F,2925 Jones St,Dallas,TX,36162,32.7415,-117.2851,1343573,Manager,1963-02-13,7ecbc33ad6,1550062423,32.8301,-117.2394,0
2020-12-01 23:04:52,1941957792278851,fraud_Kunde-Reinger,home,95.94,Patricia,Rodriguez,M,4001 Wilson St,Houston,TX,73880,46.3179,-102.6186,2320268,Teacher,1973-12-02,2836facf82,1606844092,46.4994,-102.4985,0
2020-03-18 10:04:08,5410652050595623,fraud_Cruickshank-Mills,personal_care,191.28,John,Jones,M,6644 Miller St,San Jose,CA,76061,46.7135,-86.0514,1021795,Writer,1994-03-19,259bca4c73,1584506048,46.5727,-86.1958,0
2019-12-26 10:03:49,7245246865954581,"fraud_Haley, Jewess and Bechtelar",misc_pos,3.26,Mary,Smith,M,613 Jones St,San Jose,CA,38757,43.8332,-84.6508,1021795,Developer,1939-12-26,a233782f71,1577334829,43.9134,-84.4942,0
2020-10-31 03:50:18,5229508630536580,"fraud_Stanton, Kihn and Kuhlman",entertainment,143.13,Michael,Wilson,F,1809 Brown St,Dallas,TX,43409,40.0623,-104.3818,1343573,Artist,1954-11-01,738134d655,1604096418,41.4642,-102.1423,0
2020-06-23 22:24:12,3052191925464193,"fraud_Heller, Moore and Reinger",food_dining,48.89,John,Garcia,M,8610 Williams St,Philadelphia,PA,99345,28.038,-106.7429,1584064,Teacher,1978-06-24,a4ba351b4a,1592931252,27.9319,-106.6514,0
2020-09-26 18:40:18,1307175932311815,"fraud_Stanton, Kihn and Kuhlman",health_fitness,20.12,Jennifer,Johnson,M,6159 Garcia St,Houston,TX,68853,30.4851,-114.5636,2320268,Manager,1986-09-27,c9fa79dc7d,1601125818,30.5289,-114.3701,0
2019-12-01 14:08:32,2971125189145656,fraud_Bauch-Goldner,misc_net,4.99,Jennifer,Davis,F,2548 Wilson St,Austin,TX,83491,39.0256,-88.5119,978908,Engineer,1972-12-01,d6debf7d66,1575189512,38.97,-88.7082,0
2019-07-02 00:03:11,5587975901834629,fraud_Bauch-Goldner,home,26.37,John,Davis,F,1146 Garcia St,Philadelphia,PA,10495,44.5474,-80.9869,1584064,Writer,1995-07-02,9cbbd0d0bd,1562005991,44.6707,-81.1242,0
2019-08-21 14:27:12,5286743186777392,fraud_Bauch-Goldner,shopping_net,24.56,David,Wilson,M,8779 Garcia St,San Antonio,TX,33430,37.4679,-86.0773,1547253,Engineer,1988-08-21,226d0c20fd,1566377832,37.3279,-85.9092,0
2020-03-14 11:58:38,3431699893748274,"fraud_Heller, Moore and Reinger",entertainment,40.64,Jennifer,Jones,F,3263 Wilson St,Chicago,IL,34075,40.327,-87.6729,2693012,Manager,1998-03-15,9ef8cbcb9c,1584167318,40.3488,-87.8121,0
2019-03-23 07:08:00,5460094540552311,"fraud_Heller, Moore and Reinger",misc_pos,32.49,Barbara,Garcia,F,4981 Johnson St,San Jose,CA,18512,38.8105,-78.2047,1021795,Manager,1988-03-23,3d6be9af96,1553305080,38.8615,-78.1857,0
2020-08-15 00:24:19,7090564486907347,fraud_Kuhn-Goldner,kids_pets,63.26,David,Davis,F,7251 Jones St,Phoenix,AZ,93252,40.8694,-109.4267,1680992,Nurse,2002-08-16,490ad8847e,1597431259,40.7024,-109.2912,0
2019-07-22 19:43:50,7439564567264298,"fraud_Stanton, Kihn and Kuhlman",kids_pets,28.41,David,Williams,M,2777 Miller St,Dallas,TX,51115,41.2622,-105.9438,1343573,Developer,1956-07-22,94f4fa0a97,1563804830,41.289,-106.0053,0
2019-04-27 22:42:05,2098803540729643,fraud_Adams-Frazier,gas_transport,21.24,Barbara,Brown,M,6276 Jones St,Dallas,TX,86833,31.9732,-116.3318,1343573,Manager,1963-04-27,b3e3269796,1556385125,31.7777,-116.2357,0
2019-09-27 11:01:22,2399322056356823,fraud_Reinger Group,home,12.21,Michael,Davis,F,3044 Miller St,Dallas,TX,27397,28.6879,-79.2387,1343573,Accountant,1977-09-27,27ef336b41,1569562282,28.6274,-79.2157,0
2020-03-30 21:02:20,8124010087703736,fraud_Cruickshank-Mills,home,13.96,David,Johnson,M,2338 Brown St,Philadelphia,PA,40428,33.0758,-72.8838,1584064,Artist,1960-03-30,529d7d08e4,1585582340,33.0498,-73.0201,0
2019-12-17 14:52:04,2073170129871430,fraud_Reinger Group,misc_net,35.58,Michael,Williams,F,777 Davis St,Dallas,TX,78218,45.6017,-95.8364,1343573,Engineer,1988-12-17,bfd4ca0f04,1576574524,45.4714,-95.9592,0
2020-06-10 10:19:34,8236152702505441,fraud_Kling-Simonis,gas_transport,40.19,David,Garcia,M,8927 Wilson St,San Jose,CA,49400,26.2316,-97.4494,1021795,Accountant,1995-06-11,66541f409d,1591764574,26.2874,-97.3485,0
2020-04-06 03:31:25,5450124230050088,fraud_Ledner-Goodwin,home,16.02,Mary,Brown,F,303 Brown St,Jacksonville,FL,94700,37.9655,-73.3198,911507,Writer,1982-04-07,e225dda03c,1586124085,38.0757,-73.2494,0
2019-01-30 22:15:24,9204662123718655,fraud_Emard-Ullrich,food_dining,41.75,Patricia,Johnson,F,2653 Jones St,Phoenix,AZ,27429,36.3938,-72.7255,1680992,Developer,1962-01-30,be2514737a,1548866724,36.2316,-72.6432,0
2019-06-23 10:55:07,2012452359448455,"fraud_Heller, Moore and Reinger",food_dining,48.55,Robert,Davis,M,5082 Davis St,San Jose,CA,21319,36.5422,-103.9107,1021795,Artist,1952-06-23,1ce08ba4aa,1561267507,36.727,-103.9477,0
2019-03-14 05:41:53,7040865581013595,fraud_Cruickshank-Mills,misc_pos,54.16,Patricia,Wilson,M,3211 Davis St,Austin,TX,66553,34.8879,-102.921,978908,Artist,1941-03-14,b3e3025de9,1552522313,34.7702,-102.7732,0
2019-12-28 21:45:22,7677708931737009,"fraud_Haley, Jewess and Bechtelar",shopping_pos,34.25,Robert,Miller,M,4908 Wilson St,Jacksonville,FL,21425,27.4707,-112.8874,911507,Salesperson,1949-12-28,76415e9d63,1577549722,27.6033,-112.7573,0
2019-03-27 23:32:28,4828242390735262,"fraud_Stanton, Kihn and Kuhlman",personal_care,49.77,John,Brown,F,2256 Jones St,Dallas,TX,78391,40.5626,-81.9638,1343573,Manager,1942-03-27,37d5607c09,1553709748,42.5371,-85.3785,0
2020-02-06 09:19:53,7354640436834467,fraud_Bernhard Inc,travel,153.56,Elizabeth,Rodriguez,F,4666 Johnson St,Chicago,IL,18005,30.6609,-109.183,2693012,Writer,1937-02-06,b39654eda6,1580960993,30.807,-109.0308,0
2019-04-28 16:16:13,8735955474382108,fraud_Ledner-Goodwin,personal_care,15.7,David,Wilson,M,4700 Davis St,New York,NY,51898,36.369,-95.9461,8336817,Manager,1947-04-28,936d8956ca,1556448373,36.5436,-96.1166,0
2020-10-09 22:49:29,5481085393008608,"fraud_Rempel, Gohan and Kertzmann",misc_pos,5.34,Barbara,Garcia,M,8337 Garcia St,Austin,TX,95503,43.8336,-114.2808,978908,Doctor,1984-10-09,6c96663b7b,1602263969,43.8532,-114.4734,0
2019-11-29 04:54:51,4060334091039126,"fraud_Stanton, Kihn and Kuhlman",gas_transport,15.97,Barbara,Johnson,M,5768 Miller St,Philadelphia,PA,45145,26.0277,-113.1365,1584064,Salesperson,1971-11-29,e174276b91,1574983491,26.1887,-113.0096,0
2020-05-25 16:44:18,7073455467580146,fraud_Cruickshank-Mills,grocery_pos,78.89,David,Miller,M,7242 Smith St,Chicago,IL,59671,29.1403,-95.6038,2693012,Manager,1963-05-26,7bbe9f4cbc,1590405258,29.1696,-95.749,0
2019-12-06 07:04:21,4437609098326238,fraud_Ledner-Goodwin,kids_pets,28.75,Mary,Williams,M,1609 Miller St,Chicago,IL,84975,42.9166,-89.2004,2693012,Developer,1945-12-06,beba84dca8,1575596061,42.7761,-89.2254,0
2020-04-15 02:37:25,7263848392889360,"fraud_Rempel, Gohan and Kertzmann",shopping_pos,55.2,Barbara,Brown,F,4015 Johnson St,Dallas,TX,72340,42.1312,-111.2423,1343573,Artist,1959-04-16,d0e6b85305,1586898445,42.0486,-111.3501,0
2020-03-26 05:28:36,1292247271734425,fraud_Kling-Simonis,grocery_net,97.2,William,Smith,F,6903 Johnson St,Houston,TX,50369,46.8964,-112.8903,2320268,Engineer,1939-03-27,cf27bfe77a,1585180716,46.7521,-113.0677,0
2019-02-15 13:55:33,5834427607600940,fraud_Kunde-Reinger,grocery_net,10.21,Patricia,Williams,M,1209 Williams St,Los Angeles,CA,96919,36.7538,-109.6987,3979576,Manager,1995-02-15,c61d908c7c,1550219133,36.7982,-109.8359,0
2019-06-27 13:57:48,8341385229710469,fraud_Ledner-Goodwin,shopping_net,130.74,Patricia,Jones,M,4619 Williams St,New York,NY,28191,44.2473,-75.7952,8336817,Teacher,1945-06-27,dd6097da0d,1561624068,44.2718,-75.856,0
2020-10-18 11:42:33,5061266870674819,fraud_Kling-Simonis,grocery_pos,150.75,David,Davis,F,6119 Davis St,New York,NY,88812,28.5051,-116.737,8336817,Accountant,1963-10-19,92881162ce,1603001553,28.6979,-116.7043,0
2019-03-07 01:21:43,7155343272426223,fraud_Nader-Gaylord,grocery_pos,4.01,William,Miller,M,2721 Rodriguez St,San Jose,CA,19458,46.4262,-117.9802,1021795,Manager,1964-03-07,d66601fb36,1551901903,46.6102,-118.0752,0
2020-12-18 04:37:53,6854457478450725,fraud_Bauch-Goldner,food_dining,61.05,Patricia,Miller,F,1832 Garcia St,Jacksonville,FL,45010,43.6955,-113.5344,911507,Developer,1987-12-19,81ef8cfe9a,1608246473,43.8659,-113.4333,0
2019-07-23 09:49:29,4183731502053744,fraud_Bauch-Goldner,shopping_net,81.05,William,Smith,F,3760 Johnson St,San Diego,CA,86774,41.0544,-87.4762,1423851,Doctor,1995-07-23,3dcac1fe75,1563855569,40.9049,-87.5054,0
2019-08-04 01:39:52,3433999868774268,fraud_Emard-Ullrich,grocery_net,115.21,Jennifer,Miller,F,9101 Jones St,Dallas,TX,60700,32.052,-81.2292,1343573,Manager,2001-08-04,a04a3922b2,1564862992,32.1864,-81.052,0
2019-06-20 15:34:04,7891167448311332,fraud_Adams-Frazier,entertainment,55.45,Mary,Williams,F,7063 Rodriguez St,San Jose,CA,25036,30.5369,-70.9805,1021795,Nurse,1975-06-20,44e16457ec,1561025044,30.5212,-70.9369,0
2019-07-27 16:40:56,9691804990850092,fraud_Kuhn-Goldner,personal_care,18.44,Michael,Johnson,M,5034 Rodriguez St,Los Angeles,CA,24395,32.7182,-96.8456,3979576,Teacher,1979-07-27,d537fb0968,1564225856,32.6753,-97.0257,0
2019-07-21 09:39:09,9914139997433316,fraud_Reinger Group,travel,84.59,Patricia,Smith,F,4322 Johnson St,New York,NY,44784,33.9637,-77.0483,8336817,Doctor,1968-07-21,921bcc1c73,1563682149,34.0947,-76.9541,0
2019-09-23 08:48:55,6410483671509169,fraud_Reinger Group,misc_net,275.98,Robert,Wilson,F,9742 Garcia St,Austin,TX,62562,31.3547,-96.6084,978908,Engineer,1943-09-23,4879b0d1f9,1569208735,31.1569,-96.7344,0
2019-04-12 12:49:21,5511840670629631,"fraud_Haley, Jewess and Bechtelar",health_fitness,7.39,John,Jones,F,3193 Davis St,San Antonio,TX,91597,30.1458,-85.1479,1547253,Developer,1944-04-12,db61fec5b0,1555053561,30.2952,-85.0615,0
2019-07-12 21:03:44,2072321804063519,"fraud_Haley, Jewess and Bechtelar",entertainment,17.42,John,Rodriguez,M,5889 Smith St,New York,NY,73799,47.41,-105.1261,8336817,Accountant,1979-07-12,a516639e50,1562945624,47.5702,-105.1578,0
2019-02-06 13:07:09,5216769198834951,fraud_Reinger Group,home,2.71,Mary,Brown,M,1755 Brown St,San Antonio,TX,53252,33.4567,-72.1571,1547253,Doctor,1992-02-07,c1015d06da,1549438629,33.6224,-72.3057,0
2019-04-26 23:17:07,6872154165731679,"fraud_Heller, Moore and Reinger",misc_pos,9.79,Michael,Smith,M,7288 Williams St,San Diego,CA,52212,46.8104,-115.7014,1423851,Manager,1957-04-26,b110263477,1556300827,46.7508,-115.5957,0
2019-11-08 00:29:07,3801557248395375,fraud_Kozey-McGlynn,gas_transport,8.64,Mary,Johnson,M,8196 Jones St,San Antonio,TX,76128,39.4719,-93.7656,1547253,Manager,1997-11-08,977f5b78a2,1573153147,39.6533,-93.6634,0
2019-02-27 23:16:31,1287239384261406,fraud_Emard-Ullrich,entertainment,85.01,Elizabeth,Davis,F,6995 Miller St,Houston,TX,59593,44.294,-113.91,2320268,Teacher,2000-02-28,1d94cdde0f,1551289591,44.21,-114.0885,0
2020-04-19 16:55:06,4059177459164790,fraud_Kling-Simonis,health_fitness,9.33,Michael,Rodriguez,F,823 Williams St,Jacksonville,FL,95889,37.5176,-91.6675,911507,Doctor,1994-04-20,2677252ee4,1587295506,37.5553,-91.7412,0
2020-04-14 23:35:32,2000477519708896,fraud_Kozey-McGlynn,entertainment,4.44,Robert,Miller,F,8557 Brown St,Philadelphia,PA,77876,28.9651,-89.1318,1584064,Engineer,1967-04-15,4c08cb52dc,1586887532,28.8494,-89.0496,0
